event_id,user_id,track_id,play_timestamp,device
4396,191,336,9/2/2024 7:32,Desktop
4397,205,32,1/21/2025 18:15,Web
4398,149,493,11/23/2024 2:17,Tablet
4399,430,473,7/15/2024 3:46,Mobile
4400,280,402,4/2/2025 17:01,Web
4401,362,133,4/13/2025 13:43,Tablet
4402,488,4,1/30/2025 3:51,Mobile
4403,362,32,12/25/2024 14:43,Mobile
4404,497,68,10/3/2024 15:29,Mobile
4405,195,208,12/31/2024 21:53,Mobile
4406,290,363,8/15/2024 14:41,Web
4407,605,455,9/19/2024 12:57,Mobile
4408,992,199,7/10/2024 21:36,Mobile
4409,623,135,7/31/2024 15:14,Mobile
4410,348,212,9/19/2024 14:34,Web
4411,367,113,4/12/2025 6:55,Tablet
4412,388,105,12/16/2024 9:23,Mobile
4413,434,46,12/23/2024 23:14,Mobile
4414,64,394,5/31/2024 12:41,Web
4415,417,452,4/20/2025 11:53,Tablet
4416,53,461,4/3/2025 2:50,Desktop
4417,885,76,4/29/2024 2:00,Desktop
4418,783,45,3/22/2025 13:56,Desktop
4419,855,414,2/1/2025 13:41,Web
4420,480,27,9/12/2024 9:14,Tablet
4421,743,306,8/24/2024 2:26,Desktop
4422,120,479,1/13/2025 14:27,Web
4423,623,60,6/19/2024 6:25,Web
4424,581,438,8/5/2024 12:52,Mobile
4425,262,257,3/19/2025 1:27,Tablet
4426,802,51,10/15/2024 6:27,Mobile
4427,96,73,3/20/2025 6:26,Desktop
4428,686,139,10/20/2024 8:04,Mobile
4429,807,360,12/8/2024 12:34,Mobile
4430,2,377,5/1/2024 16:49,Desktop
4431,998,161,6/14/2024 19:52,Web
4432,758,86,10/24/2024 21:33,Desktop
4433,861,233,6/9/2024 13:29,Web
4434,307,35,7/14/2024 2:21,Mobile
4435,876,205,2/20/2025 21:38,Desktop
4436,404,424,7/26/2024 11:52,Mobile
4437,305,77,11/29/2024 11:07,Tablet
4438,546,235,1/24/2025 7:02,Mobile
4439,6,404,3/11/2025 14:33,Mobile
4440,533,346,9/22/2024 20:46,Tablet
4441,627,345,5/19/2024 15:30,Web
4442,152,212,8/31/2024 11:16,Desktop
4443,665,232,8/18/2024 9:49,Desktop
4444,998,232,11/11/2024 12:25,Mobile
4445,595,246,2/12/2025 21:13,Tablet
4446,51,470,2/11/2025 0:08,Web
4447,594,432,9/26/2024 2:45,Web
4448,212,113,9/13/2024 0:12,Desktop
4449,812,62,8/18/2024 23:31,Mobile
4450,716,93,3/11/2025 10:05,Desktop
4451,341,486,3/3/2025 2:43,Web
4452,629,98,2/14/2025 13:26,Web
4453,278,20,2/28/2025 4:29,Mobile
4454,368,331,1/26/2025 19:34,Desktop
4455,754,178,2/3/2025 13:55,Tablet
4456,458,78,8/28/2024 10:41,Tablet
4457,454,441,10/17/2024 23:56,Web
4458,810,496,8/24/2024 9:37,Web
4459,545,55,5/14/2024 4:23,Web
4460,467,482,8/2/2024 12:15,Mobile
4461,18,21,7/4/2024 18:03,Web
4462,906,328,11/15/2024 3:47,Desktop
4463,419,394,9/10/2024 5:01,Mobile
4464,834,227,5/11/2024 23:57,Web
4465,272,181,2/10/2025 13:49,Mobile
4466,949,481,6/3/2024 22:35,Web
4467,509,399,3/13/2025 6:54,Desktop
4468,645,424,3/2/2025 4:29,Desktop
4469,287,157,7/9/2024 16:26,Desktop
4470,604,91,3/23/2025 9:30,Desktop
4471,759,242,9/8/2024 22:49,Mobile
4472,105,358,3/2/2025 14:25,Mobile
4473,213,440,1/1/2025 0:22,Web
4474,504,437,3/10/2025 3:28,Desktop
4475,495,154,5/24/2024 18:50,Web
4476,603,111,7/11/2024 19:35,Web
4477,163,338,10/28/2024 11:17,Web
4478,369,351,10/30/2024 22:33,Tablet
4479,677,250,12/15/2024 6:36,Mobile
4480,250,52,10/12/2024 3:32,Mobile
4481,701,409,5/12/2024 0:30,Mobile
4482,286,297,6/11/2024 18:38,Mobile
4483,91,287,8/14/2024 4:34,Desktop
4484,176,288,11/12/2024 23:44,Mobile
4485,463,129,6/25/2024 15:55,Web
4486,547,251,8/5/2024 5:14,Web
4487,246,338,12/7/2024 11:22,Web
4488,10,395,5/14/2024 9:36,Tablet
4489,235,400,6/2/2024 0:11,Mobile
4490,559,350,5/11/2024 1:36,Desktop
4491,240,82,9/21/2024 9:31,Desktop
4492,769,370,7/25/2024 15:42,Tablet
4493,932,127,12/24/2024 5:00,Desktop
4494,344,262,9/12/2024 22:12,Tablet
4495,6,340,7/14/2024 22:20,Tablet
4496,347,96,7/18/2024 3:33,Tablet
4497,241,411,6/27/2024 20:23,Web
4498,505,117,4/23/2025 1:02,Web
4499,980,335,8/17/2024 3:17,Tablet
4500,888,94,3/24/2025 15:14,Mobile
4501,726,283,7/13/2024 14:01,Desktop
4502,377,478,8/29/2024 10:19,Mobile
4503,621,370,5/27/2024 21:45,Web
4504,931,290,7/22/2024 10:31,Tablet
4505,254,498,12/19/2024 13:49,Web
4506,476,484,12/12/2024 8:57,Mobile
4507,887,446,5/7/2024 3:02,Web
4508,154,190,10/13/2024 5:02,Web
4509,565,213,4/21/2025 19:07,Desktop
4510,703,126,12/2/2024 2:11,Desktop
4511,714,58,10/30/2024 12:01,Desktop
4512,742,68,10/28/2024 15:04,Tablet
4513,765,118,11/25/2024 13:48,Web
4514,96,468,10/13/2024 0:33,Mobile
4515,357,162,10/25/2024 21:12,Web
4516,973,15,11/20/2024 23:57,Tablet
4517,718,496,6/18/2024 19:51,Desktop
4518,586,382,5/16/2024 22:28,Web
4519,260,61,12/19/2024 6:57,Tablet
4520,699,123,10/30/2024 21:41,Desktop
4521,744,355,10/4/2024 16:58,Web
4522,713,8,10/18/2024 21:23,Desktop
4523,205,191,2/10/2025 21:51,Tablet
4524,482,464,9/16/2024 8:00,Desktop
4525,712,13,6/28/2024 15:47,Desktop
4526,112,63,8/14/2024 13:20,Tablet
4527,872,220,7/24/2024 6:04,Web
4528,935,461,8/28/2024 5:10,Tablet
4529,374,39,4/20/2025 5:38,Mobile
4530,534,394,8/20/2024 19:49,Mobile
4531,649,369,11/12/2024 14:57,Tablet
4532,332,7,4/4/2025 9:40,Web
4533,914,376,7/10/2024 22:34,Tablet
4534,170,348,6/3/2024 19:32,Tablet
4535,38,338,12/26/2024 14:48,Tablet
4536,183,467,8/9/2024 19:18,Web
4537,831,414,8/15/2024 22:04,Web
4538,706,89,12/3/2024 9:17,Desktop
4539,108,118,12/5/2024 22:55,Mobile
4540,683,494,2/21/2025 17:23,Mobile
4541,916,406,10/15/2024 1:24,Mobile
4542,455,366,12/31/2024 22:20,Tablet
4543,586,236,1/5/2025 5:17,Mobile
4544,132,26,7/5/2024 6:32,Mobile
4545,313,328,12/19/2024 1:57,Mobile
4546,953,159,12/17/2024 17:19,Web
4547,232,106,10/4/2024 6:54,Desktop
4548,536,188,8/23/2024 22:56,Mobile
4549,795,4,12/22/2024 11:24,Desktop
4550,278,125,11/5/2024 23:17,Tablet
4551,746,154,5/7/2024 12:34,Mobile
4552,374,463,6/6/2024 12:40,Tablet
4553,830,499,7/30/2024 12:25,Web
4554,572,126,2/20/2025 19:38,Tablet
4555,682,187,11/17/2024 2:11,Tablet
4556,768,283,12/27/2024 14:05,Desktop
4557,997,238,4/16/2025 0:52,Desktop
4558,653,1,8/26/2024 22:15,Mobile
4559,231,108,7/4/2024 15:00,Web
4560,504,314,4/26/2024 19:31,Tablet
4561,424,497,12/17/2024 17:41,Mobile
4562,518,438,12/17/2024 18:10,Desktop
4563,269,162,9/12/2024 23:25,Mobile
4564,882,327,12/5/2024 4:24,Web
4565,29,425,9/11/2024 19:45,Mobile
4566,629,295,6/3/2024 18:47,Desktop
4567,578,441,4/8/2025 13:57,Tablet
4568,103,136,6/6/2024 18:02,Desktop
4569,101,470,6/22/2024 11:48,Web
4570,318,473,8/23/2024 5:11,Tablet
4571,783,385,3/31/2025 4:47,Desktop
4572,438,45,3/3/2025 16:09,Web
4573,383,229,5/15/2024 19:08,Tablet
4574,478,495,11/9/2024 14:53,Tablet
4575,723,442,7/24/2024 20:25,Tablet
4576,51,26,1/11/2025 20:19,Mobile
4577,379,192,6/5/2024 10:37,Desktop
4578,234,462,10/4/2024 15:28,Tablet
4579,137,415,12/12/2024 22:04,Web
4580,706,131,12/2/2024 2:18,Tablet
4581,565,451,1/6/2025 5:18,Mobile
4582,950,179,3/30/2025 9:13,Desktop
4583,962,193,11/5/2024 17:53,Mobile
4584,973,482,3/11/2025 5:02,Desktop
4585,660,417,10/9/2024 8:34,Web
4586,378,387,11/5/2024 7:26,Tablet
4587,404,219,5/22/2024 10:46,Desktop
4588,257,269,9/30/2024 19:36,Web
4589,141,15,6/2/2024 8:03,Tablet
4590,881,426,4/21/2025 0:51,Mobile
4591,495,492,4/24/2024 19:09,Web
4592,185,398,8/26/2024 2:17,Desktop
4593,214,120,12/7/2024 0:59,Tablet
4594,811,107,11/28/2024 17:38,Mobile
4595,219,23,8/31/2024 1:54,Desktop
4596,132,288,3/12/2025 19:36,Mobile
4597,125,485,8/16/2024 22:24,Mobile
4598,920,205,9/20/2024 3:25,Mobile
4599,548,165,11/25/2024 22:03,Web
4600,59,132,8/18/2024 23:16,Tablet
4601,715,237,12/7/2024 8:15,Desktop
4602,291,362,9/10/2024 12:51,Mobile
4603,807,360,3/8/2025 17:27,Web
4604,419,236,5/1/2024 17:11,Web
4605,552,164,2/21/2025 7:37,Mobile
4606,221,82,1/6/2025 21:06,Desktop
4607,136,317,12/15/2024 20:45,Desktop
4608,474,299,11/4/2024 21:28,Tablet
4609,279,468,8/4/2024 0:39,Mobile
4610,778,286,5/29/2024 20:00,Mobile
4611,780,363,9/18/2024 5:33,Tablet
4612,694,404,11/5/2024 2:51,Desktop
4613,48,465,4/6/2025 12:59,Mobile
4614,71,348,3/14/2025 17:07,Desktop
4615,480,398,2/28/2025 19:17,Desktop
4616,716,176,1/9/2025 21:19,Desktop
4617,579,332,8/28/2024 17:27,Desktop
4618,243,466,8/27/2024 23:01,Desktop
4619,674,90,9/17/2024 2:52,Tablet
4620,589,44,9/30/2024 22:23,Desktop
4621,548,113,5/15/2024 23:12,Web
4622,907,35,2/23/2025 3:12,Tablet
4623,222,252,12/18/2024 23:04,Tablet
4624,855,255,6/24/2024 7:27,Mobile
4625,104,181,1/24/2025 16:50,Web
4626,300,53,10/1/2024 10:01,Mobile
4627,678,218,8/17/2024 23:07,Tablet
4628,748,138,3/5/2025 18:22,Mobile
4629,225,374,2/15/2025 21:58,Tablet
4630,618,49,10/31/2024 16:30,Mobile
4631,903,491,9/28/2024 18:33,Desktop
4632,926,44,12/1/2024 14:00,Tablet
4633,736,177,3/31/2025 9:33,Tablet
4634,445,60,8/22/2024 6:12,Tablet
4635,140,13,9/7/2024 19:29,Mobile
4636,483,370,1/5/2025 3:11,Desktop
4637,461,351,5/27/2024 20:24,Web
4638,435,358,10/20/2024 11:49,Desktop
4639,178,459,9/11/2024 23:22,Web
4640,847,317,12/2/2024 17:03,Desktop
4641,333,359,10/15/2024 4:55,Mobile
4642,197,191,7/13/2024 5:32,Tablet
4643,449,144,3/10/2025 19:42,Web
4644,993,271,12/31/2024 3:26,Tablet
4645,629,405,10/13/2024 0:37,Mobile
4646,72,31,6/21/2024 8:44,Mobile
4647,111,485,4/27/2024 12:47,Mobile
4648,653,336,7/26/2024 15:37,Desktop
4649,770,200,2/17/2025 10:43,Desktop
4650,109,461,10/25/2024 20:19,Mobile
4651,620,77,5/26/2024 3:14,Mobile
4652,497,382,11/15/2024 17:51,Web
4653,118,380,10/27/2024 7:22,Web
4654,48,457,12/26/2024 16:37,Web
4655,733,54,2/7/2025 8:42,Web
4656,455,67,1/31/2025 9:49,Tablet
4657,191,389,1/21/2025 1:50,Tablet
4658,956,109,5/23/2024 5:09,Web
4659,742,309,7/5/2024 5:14,Web
4660,327,406,2/1/2025 19:31,Desktop
4661,978,29,1/7/2025 10:07,Mobile
4662,447,341,8/9/2024 18:34,Web
4663,596,298,8/28/2024 23:00,Mobile
4664,368,474,9/25/2024 18:06,Tablet
4665,80,480,1/22/2025 8:33,Mobile
4666,952,150,1/17/2025 13:39,Tablet
4667,82,7,9/2/2024 2:02,Mobile
4668,951,371,2/21/2025 8:53,Tablet
4669,828,66,10/23/2024 20:21,Web
4670,41,16,4/27/2024 6:26,Mobile
4671,767,394,3/21/2025 15:32,Mobile
4672,236,270,9/24/2024 7:53,Mobile
4673,995,72,2/4/2025 20:52,Tablet
4674,187,413,11/28/2024 12:40,Web
4675,207,155,8/9/2024 0:28,Tablet
4676,31,467,1/30/2025 17:49,Tablet
4677,142,430,10/29/2024 9:22,Tablet
4678,990,187,10/30/2024 14:02,Desktop
4679,557,440,1/29/2025 17:13,Web
4680,115,284,8/25/2024 19:12,Tablet
4681,367,211,10/11/2024 21:17,Desktop
4682,188,47,8/24/2024 1:26,Tablet
4683,88,258,9/17/2024 0:51,Desktop
4684,172,179,2/3/2025 6:04,Web
4685,713,188,7/19/2024 22:02,Tablet
4686,463,457,3/16/2025 11:00,Tablet
4687,72,391,5/8/2024 21:08,Mobile
4688,304,219,12/25/2024 13:50,Mobile
4689,663,393,3/20/2025 20:10,Tablet
4690,514,75,10/9/2024 7:55,Tablet
4691,629,399,5/8/2024 4:31,Desktop
4692,773,481,4/12/2025 5:34,Web
4693,182,178,12/15/2024 1:12,Web
4694,389,359,12/9/2024 13:30,Tablet
4695,1000,79,10/19/2024 15:16,Desktop
4696,980,150,1/1/2025 10:35,Web
4697,239,345,2/16/2025 20:02,Mobile
4698,317,39,9/19/2024 10:33,Web
4699,860,250,10/14/2024 12:12,Web
4700,511,137,8/7/2024 21:17,Mobile
4701,37,226,8/11/2024 13:58,Tablet
4702,140,84,1/15/2025 12:40,Mobile
4703,288,423,3/9/2025 1:06,Desktop
4704,187,449,11/30/2024 0:33,Mobile
4705,654,308,7/21/2024 4:56,Mobile
4706,449,207,1/21/2025 3:52,Desktop
4707,675,58,1/2/2025 6:59,Desktop
4708,78,490,2/21/2025 0:17,Tablet
4709,168,164,1/30/2025 21:27,Mobile
4710,818,293,11/26/2024 3:43,Web
4711,915,128,5/26/2024 8:49,Mobile
4712,411,281,3/25/2025 20:46,Web
4713,60,11,11/17/2024 7:59,Desktop
4714,245,148,5/2/2024 10:36,Mobile
4715,76,112,7/16/2024 4:18,Web
4716,989,144,3/11/2025 11:24,Web
4717,643,393,12/20/2024 7:25,Tablet
4718,327,9,11/30/2024 15:36,Tablet
4719,935,481,3/16/2025 17:15,Tablet
4720,773,339,3/9/2025 18:13,Web
4721,268,209,3/5/2025 0:06,Desktop
4722,213,106,12/14/2024 0:41,Tablet
4723,403,188,7/31/2024 13:32,Desktop
4724,10,445,1/5/2025 23:47,Mobile
4725,639,376,7/23/2024 20:41,Mobile
4726,483,213,6/29/2024 19:32,Mobile
4727,655,456,12/16/2024 19:58,Web
4728,391,240,1/31/2025 0:08,Desktop
4729,664,24,5/1/2024 2:42,Web
4730,621,14,11/20/2024 6:21,Web
4731,14,246,5/7/2024 21:09,Desktop
4732,61,128,8/11/2024 4:39,Tablet
4733,390,475,7/1/2024 18:29,Tablet
4734,267,456,2/17/2025 15:44,Mobile
4735,713,279,3/24/2025 5:57,Tablet
4736,308,497,2/10/2025 2:44,Mobile
4737,717,278,11/1/2024 12:10,Tablet
4738,636,497,4/23/2024 6:05,Mobile
4739,5,100,10/24/2024 18:29,Mobile
4740,105,236,2/28/2025 14:24,Tablet
4741,727,248,2/25/2025 17:51,Web
4742,753,87,7/6/2024 10:28,Mobile
4743,764,202,1/29/2025 13:00,Web
4744,965,356,7/10/2024 23:07,Mobile
4745,896,305,11/24/2024 7:06,Tablet
4746,748,86,2/7/2025 7:34,Mobile
4747,245,184,11/23/2024 18:32,Web
4748,118,23,7/8/2024 13:12,Web
4749,704,319,12/2/2024 22:20,Tablet
4750,122,394,6/15/2024 17:15,Mobile
4751,574,454,1/20/2025 5:44,Web
4752,692,17,1/3/2025 20:13,Tablet
4753,199,406,6/19/2024 1:25,Web
4754,794,486,6/22/2024 8:29,Tablet
4755,503,407,8/13/2024 15:24,Tablet
4756,616,408,6/23/2024 20:50,Tablet
4757,705,428,2/27/2025 1:09,Web
4758,985,391,7/13/2024 12:50,Web
4759,733,107,7/27/2024 19:24,Web
4760,701,389,12/11/2024 12:50,Mobile
4761,247,268,1/10/2025 22:52,Tablet
4762,436,269,5/13/2024 13:10,Tablet
4763,294,67,9/18/2024 8:57,Mobile
4764,810,229,11/20/2024 20:43,Tablet
4765,384,204,2/28/2025 23:43,Web
4766,198,483,8/9/2024 20:12,Desktop
4767,437,412,4/21/2025 18:29,Mobile
4768,646,398,4/8/2025 12:52,Mobile
4769,176,88,2/10/2025 8:03,Tablet
4770,901,134,10/13/2024 4:18,Tablet
4771,507,193,12/2/2024 7:16,Mobile
4772,418,322,8/28/2024 22:05,Tablet
4773,748,370,7/25/2024 1:10,Tablet
4774,426,374,12/23/2024 10:43,Web
4775,20,417,3/13/2025 19:26,Desktop
4776,224,494,7/23/2024 7:22,Mobile
4777,230,454,11/29/2024 0:36,Web
4778,715,111,5/12/2024 15:18,Desktop
4779,561,297,9/17/2024 17:15,Mobile
4780,618,373,10/30/2024 9:34,Tablet
4781,585,437,1/16/2025 22:50,Tablet
4782,769,190,3/25/2025 0:24,Mobile
4783,839,226,10/29/2024 20:31,Desktop
4784,45,156,9/18/2024 1:03,Web
4785,956,196,1/4/2025 12:09,Web
4786,838,329,5/17/2024 18:47,Web
4787,715,366,10/31/2024 8:40,Desktop
4788,563,482,5/4/2024 13:49,Web
4789,967,446,2/11/2025 19:20,Desktop
4790,75,331,6/5/2024 1:38,Tablet
4791,220,101,9/11/2024 23:46,Tablet
4792,626,407,6/8/2024 8:21,Web
4793,260,30,10/27/2024 21:32,Mobile
4794,563,97,2/20/2025 14:10,Mobile
4795,542,20,11/29/2024 23:18,Tablet
4796,384,102,5/12/2024 20:37,Mobile
4797,432,123,4/28/2024 23:02,Desktop
4798,503,161,6/19/2024 20:34,Tablet
4799,943,48,9/30/2024 12:05,Desktop
4800,48,119,6/21/2024 20:02,Tablet
4801,620,185,12/25/2024 14:42,Desktop
4802,889,86,8/21/2024 23:52,Web
4803,640,43,8/6/2024 14:58,Tablet
4804,696,347,5/3/2024 3:04,Mobile
4805,621,75,2/10/2025 15:43,Web
4806,843,269,5/14/2024 4:23,Desktop
4807,887,167,1/9/2025 8:40,Tablet
4808,642,284,10/14/2024 15:52,Desktop
4809,392,149,2/20/2025 12:25,Web
4810,633,6,2/27/2025 3:23,Mobile
4811,180,88,9/12/2024 19:50,Desktop
4812,175,359,6/9/2024 8:49,Desktop
4813,251,274,12/22/2024 16:29,Mobile
4814,378,347,9/13/2024 1:18,Desktop
4815,853,446,8/15/2024 13:15,Mobile
4816,553,56,5/2/2024 22:06,Mobile
4817,809,280,4/30/2024 19:20,Tablet
4818,977,356,3/30/2025 8:30,Desktop
4819,164,108,1/15/2025 2:56,Tablet
4820,565,434,10/22/2024 19:51,Desktop
4821,474,451,1/8/2025 17:49,Tablet
4822,589,201,5/4/2024 23:57,Tablet
4823,22,377,1/11/2025 0:03,Web
4824,970,295,11/13/2024 22:20,Tablet
4825,543,29,12/10/2024 4:23,Web
4826,802,310,6/9/2024 20:49,Mobile
4827,841,486,6/25/2024 16:32,Tablet
4828,184,441,11/24/2024 19:27,Desktop
4829,370,149,3/5/2025 11:21,Mobile
4830,342,467,11/24/2024 0:59,Tablet
4831,490,203,1/12/2025 4:46,Mobile
4832,207,278,2/28/2025 1:24,Tablet
4833,416,427,2/15/2025 7:46,Desktop
4834,892,361,10/27/2024 12:04,Tablet
4835,413,102,11/7/2024 22:39,Tablet
4836,846,222,6/17/2024 21:34,Tablet
4837,428,334,12/7/2024 20:28,Tablet
4838,112,255,9/19/2024 8:03,Desktop
4839,81,437,11/20/2024 15:52,Web
4840,457,397,1/13/2025 23:05,Web
4841,962,320,1/12/2025 3:22,Tablet
4842,333,308,1/16/2025 11:32,Mobile
4843,824,172,7/17/2024 2:29,Mobile
4844,182,69,9/8/2024 10:09,Mobile
4845,536,26,7/18/2024 16:09,Mobile
4846,864,330,1/1/2025 12:26,Tablet
4847,931,171,9/29/2024 1:38,Tablet
4848,871,454,7/23/2024 20:22,Tablet
4849,351,218,4/24/2024 7:20,Mobile
4850,193,77,4/20/2025 21:48,Desktop
4851,793,464,10/24/2024 0:54,Web
4852,610,258,5/30/2024 14:01,Tablet
4853,400,351,10/30/2024 2:46,Web
4854,680,63,5/20/2024 5:59,Desktop
4855,502,231,8/7/2024 5:11,Desktop
4856,920,285,1/30/2025 7:08,Web
4857,385,67,5/10/2024 7:19,Desktop
4858,405,244,1/7/2025 18:28,Web
4859,619,281,11/23/2024 2:29,Web
4860,258,132,3/18/2025 8:22,Desktop
4861,647,219,9/27/2024 16:13,Tablet
4862,845,262,11/14/2024 5:50,Web
4863,521,422,11/15/2024 8:09,Tablet
4864,478,68,10/25/2024 7:31,Desktop
4865,821,492,7/7/2024 2:46,Mobile
4866,104,140,2/14/2025 13:04,Tablet
4867,59,3,8/6/2024 21:55,Desktop
4868,405,236,11/11/2024 8:32,Desktop
4869,413,275,5/14/2024 22:51,Tablet
4870,166,75,6/26/2024 8:03,Tablet
4871,156,395,10/28/2024 22:14,Mobile
4872,545,393,10/7/2024 5:37,Tablet
4873,184,315,7/28/2024 4:09,Mobile
4874,126,476,12/7/2024 12:07,Web
4875,299,306,4/29/2024 22:18,Tablet
4876,711,235,6/1/2024 17:50,Mobile
4877,811,183,7/11/2024 11:48,Web
4878,529,165,10/2/2024 23:07,Web
4879,470,465,3/29/2025 14:07,Desktop
4880,831,269,5/5/2024 16:05,Desktop
4881,116,29,5/1/2024 4:32,Desktop
4882,235,19,10/27/2024 18:06,Tablet
4883,6,448,5/5/2024 7:45,Tablet
4884,152,179,6/22/2024 17:17,Mobile
4885,537,162,2/20/2025 23:02,Mobile
4886,85,5,5/17/2024 9:56,Web
4887,873,450,7/25/2024 18:31,Desktop
4888,542,207,9/11/2024 14:41,Mobile
4889,587,377,6/2/2024 1:20,Web
4890,478,375,4/24/2024 7:27,Desktop
4891,699,234,3/17/2025 14:06,Desktop
4892,281,81,12/31/2024 2:07,Mobile
4893,875,320,10/22/2024 20:58,Web
4894,334,322,4/30/2024 16:00,Web
4895,224,411,9/26/2024 17:24,Tablet
4896,437,412,5/27/2024 2:39,Web
4897,333,14,4/3/2025 22:05,Mobile
4898,711,204,9/17/2024 0:50,Desktop
4899,338,62,11/23/2024 18:12,Web
4900,622,155,12/24/2024 18:00,Mobile
4901,223,117,12/5/2024 17:16,Tablet
4902,132,475,10/4/2024 15:23,Web
4903,239,46,8/17/2024 2:21,Mobile
4904,102,247,11/1/2024 13:18,Mobile
4905,722,341,9/29/2024 12:13,Web
4906,36,71,8/21/2024 3:59,Web
4907,786,368,8/6/2024 13:49,Web
4908,187,140,10/18/2024 13:07,Desktop
4909,512,9,12/18/2024 12:35,Web
4910,694,388,12/16/2024 1:02,Tablet
4911,559,114,9/6/2024 18:18,Web
4912,682,433,1/20/2025 14:29,Web
4913,454,321,8/24/2024 13:13,Desktop
4914,259,459,2/8/2025 18:31,Mobile
4915,239,16,6/11/2024 10:33,Web
4916,344,1,7/2/2024 14:43,Desktop
4917,794,392,3/27/2025 14:29,Tablet
4918,951,78,5/28/2024 18:04,Desktop
4919,927,128,12/18/2024 12:35,Tablet
4920,725,331,12/4/2024 11:12,Desktop
4921,78,232,4/11/2025 0:00,Web
4922,456,468,6/24/2024 8:26,Desktop
4923,993,328,5/10/2024 3:14,Desktop
4924,70,460,1/13/2025 3:44,Mobile
4925,777,459,1/30/2025 21:52,Web
4926,850,173,6/27/2024 14:21,Mobile
4927,846,367,10/22/2024 13:25,Web
4928,82,210,10/23/2024 6:17,Desktop
4929,869,442,3/19/2025 7:38,Web
4930,952,260,5/18/2024 3:48,Tablet
4931,626,69,6/8/2024 17:20,Desktop
4932,926,55,8/4/2024 7:44,Desktop
4933,388,142,7/12/2024 11:22,Web
4934,879,192,4/20/2025 15:47,Tablet
4935,290,86,10/20/2024 17:22,Desktop
4936,139,313,9/28/2024 1:08,Mobile
4937,663,114,7/3/2024 16:34,Tablet
4938,966,369,10/29/2024 12:32,Tablet
4939,532,487,9/15/2024 2:01,Tablet
4940,306,202,5/25/2024 13:51,Mobile
4941,780,21,3/22/2025 23:23,Tablet
4942,837,475,10/4/2024 14:53,Desktop
4943,473,409,5/9/2024 2:38,Tablet
4944,441,5,2/23/2025 10:06,Web
4945,179,19,7/2/2024 20:23,Mobile
4946,673,470,6/18/2024 15:24,Desktop
4947,763,358,8/9/2024 20:18,Desktop
4948,648,339,3/19/2025 21:47,Desktop
4949,570,112,1/16/2025 15:03,Web
4950,120,239,9/30/2024 5:35,Web
4951,496,359,12/16/2024 19:15,Tablet
4952,677,399,8/18/2024 16:51,Web
4953,345,476,7/21/2024 11:07,Mobile
4954,232,223,1/2/2025 12:01,Tablet
4955,456,119,2/15/2025 1:43,Mobile
4956,399,204,12/30/2024 3:01,Mobile
4957,695,25,4/11/2025 14:41,Tablet
4958,379,271,5/7/2024 19:14,Desktop
4959,299,200,9/21/2024 20:01,Mobile
4960,919,410,11/28/2024 4:07,Desktop
4961,134,479,6/24/2024 10:41,Web
4962,900,476,10/26/2024 19:20,Mobile
4963,537,230,11/21/2024 17:19,Tablet
4964,373,309,8/18/2024 11:58,Desktop
4965,732,134,4/4/2025 12:28,Mobile
4966,34,453,11/15/2024 22:11,Web
4967,242,408,7/19/2024 5:06,Desktop
4968,407,356,8/19/2024 21:03,Tablet
4969,98,7,4/17/2025 15:09,Tablet
4970,290,119,9/12/2024 7:46,Tablet
4971,126,117,4/30/2024 3:42,Web
4972,449,200,11/12/2024 18:17,Web
4973,3,396,11/7/2024 22:56,Desktop
4974,392,22,12/5/2024 16:24,Tablet
4975,244,177,9/27/2024 12:19,Tablet
4976,240,474,8/12/2024 12:36,Web
4977,880,344,1/13/2025 0:27,Desktop
4978,66,473,2/14/2025 22:33,Tablet
4979,990,158,7/27/2024 10:47,Desktop
4980,267,122,10/10/2024 8:33,Desktop
4981,786,180,4/18/2025 16:57,Tablet
4982,539,323,7/31/2024 15:50,Web
4983,916,273,3/28/2025 5:29,Tablet
4984,899,30,7/11/2024 22:14,Desktop
4985,80,70,9/26/2024 15:12,Tablet
4986,146,286,7/11/2024 2:22,Mobile
4987,447,208,10/14/2024 3:10,Desktop
4988,507,144,6/23/2024 2:24,Mobile
4989,562,251,7/17/2024 10:39,Desktop
4990,901,155,4/29/2024 23:22,Web
4991,2,292,6/25/2024 7:02,Web
4992,567,313,1/6/2025 2:25,Web
4993,602,408,7/5/2024 9:38,Mobile
4994,887,382,5/25/2024 17:49,Desktop
4995,733,499,5/5/2024 20:52,Web
4996,118,450,3/1/2025 1:32,Tablet
4997,772,413,4/7/2025 15:34,Tablet
4998,830,101,6/3/2024 11:34,Desktop
4999,20,374,9/2/2024 0:48,Desktop
5000,253,467,8/28/2024 14:57,Web
5001,48,348,6/1/2024 2:12,Tablet
5002,210,420,9/23/2024 14:36,Tablet
5003,564,36,12/1/2024 13:58,Tablet
5004,874,292,12/7/2024 22:55,Tablet
5005,40,421,9/7/2024 10:46,Desktop
5006,235,54,12/25/2024 19:04,Web
5007,7,130,7/27/2024 13:00,Tablet
5008,45,318,11/23/2024 10:06,Desktop
5009,819,309,7/30/2024 9:12,Desktop
5010,624,381,2/19/2025 9:36,Web
5011,377,111,10/17/2024 23:45,Desktop
5012,326,167,1/11/2025 20:02,Web
5013,777,143,7/4/2024 14:11,Mobile
5014,255,262,5/4/2024 5:48,Mobile
5015,153,50,11/29/2024 22:51,Desktop
5016,253,234,3/18/2025 20:04,Desktop
